C04M3_hifiasm_r63_metabat2.62_antismash/s9.ctg000640l.region002.gbk	                     /product="cyclic-lactone-autoinducer"	20740	24	                     /contig_edge="False"
C04M3_hifiasm_r63_metabat2.78_antismash/s9.ctg000066l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20549	19	                     /contig_edge="False"
C04M3_hifiasm_r63_metabat2.78_antismash/s9.ctg000066l.region002.gbk	                     /product="ranthipeptide"	21752	18	                     /contig_edge="False"
C04M3_hifiasm_r63_metabat2.84_sub_antismash/s484.ctg000656l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20814	28	                     /contig_edge="False"
C04M3_hifiasm_r63_metabat2.84_sub_antismash/s573.ctg000760l.region001.gbk	                     /product="NRPS"	25305	20	                     /contig_edge="True"
C04M3_hifiasm_r63_semibin2_0_antismash/s258.ctg000395l.region001.gbk	                     /product="lanthipeptide-class-i"	24495	29	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_0_antismash/s258.ctg000395l.region002.gbk	                     /product="ranthipeptide"	21631	25	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000013l.region001.gbk	                     /product="lanthipeptide-class-ii"	22988	23	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000015l.region001.gbk	                     /product="lanthipeptide-class-ii"	23126	26	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000052l.region001.gbk	                     /product="ranthipeptide"	21734	14	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000301l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20573	20	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000394l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20594	14	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_10_antismash/s9.ctg000394l.region002.gbk	                     /product="RRE-containing"	21476	20	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_12_antismash/s0.ctg000247l.region001.gbk	                     /product="resorcinol"	41140	29	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_13_antismash/s21.ctg000038l.region001.gbk	                     /product="ranthipeptide"	23215	30	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_14_antismash/s9.ctg000043l.region001.gbk	                     /product="ranthipeptide"	21853	13	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_14_antismash/s9.ctg000063l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20734	27	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_17_antismash/s200.ctg000318l.region001.gbk	                     /product="ranthipeptide"	35528	38	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_17_antismash/s26.ctg000053l.region001.gbk	                     /product="NRPS"	45819	31	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_17_antismash/s26.ctg000053l.region002.gbk	                     /product="NRPS"	44257	40	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_1_antismash/s401.ctg000562l.region001.gbk	                     /product="arylpolyene"	43629	43	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_20_antismash/s0.ctg000006l.region001.gbk	                     /product="arylpolyene"	48048	46	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_20_antismash/s0.ctg000006l.region002.gbk	                     /product="RRE-containing"	20267	16	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_22_antismash/s9.ctg000129l.region001.gbk	                     /product="ranthipeptide"	21710	18	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_25_antismash/s1305.ctg001542l.region001.gbk	                     /product="lanthipeptide-class-ii"	22784	22	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_25_antismash/s176.ctg000286l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20579	27	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_27_antismash/s202.ctg000320l.region001.gbk	                     /product="lanthipeptide-class-ii"	22952	23	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_27_antismash/s9.ctg000076l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20743	19	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_27_antismash/s9.ctg000118l.region001.gbk	                     /product="NRPS"	44305	37	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_27_antismash/s9.ctg000255l.region001.gbk	                     /product="ranthipeptide"	21693	15	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_28_antismash/s9.ctg000079l.region001.gbk	                     /product="RRE-containing"	20645	17	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_28_antismash/s9.ctg000079l.region002.gbk	                     /product="betalactone"	24672	21	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_29_antismash/s9.ctg000037l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	12936	17	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_29_antismash/s9.ctg000037l.region002.gbk	                     /product="cyclic-lactone-autoinducer"	20786	18	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_29_antismash/s9.ctg000417l.region001.gbk	                     /product="NRPS"	43573	28	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_30_antismash/s0.ctg000429l.region001.gbk	                     /product="arylpolyene"	47706	49	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_31_antismash/s104.ctg000189l.region001.gbk	                     /product="betalactone"	30991	28	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_31_antismash/s532.ctg000709l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20889	24	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_31_antismash/s532.ctg000709l.region002.gbk	                     /product="ranthipeptide"	21545	18	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_33_antismash/s64.ctg000137l.region001.gbk	                     /product="RRE-containing"	18789	22	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_33_antismash/s64.ctg000137l.region002.gbk	                     /product="NRPS"	58547	48	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_33_antismash/s64.ctg000137l.region003.gbk	                     /product="ranthipeptide"	21644	16	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_33_antismash/s9.ctg000590l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20774	19	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_34_antismash/s128.ctg000217l.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20685	23	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_34_antismash/s261.ctg000398c.region001.gbk	                     /product="cyclic-lactone-autoinducer"	20447	25	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_34_antismash/s27.ctg000055l.region001.gbk	                     /product="ranthipeptide"	21784	17	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_39_antismash/s1714.ctg001970l.region001.gbk	                     /product="ranthipeptide"	19274	18	                     /contig_edge="True"
C04M3_hifiasm_r63_semibin2_41_antismash/s2216.ctg002507l.region001.gbk	                     /product="NRPS"	27608	27	                     /contig_edge="True"
C04M3_hifiasm_r63_semibin2_42_antismash/s9.ctg000039l.region001.gbk	                     /product="NRPS"	46453	50	                     /contig_edge="False"
C04M3_hifiasm_r63_semibin2_42_antismash/s9.ctg000046l.region001.gbk	                     /product="ranthipeptide"	21620	19	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.10_antismash/c00051_NODE_33...region001.gbk	                     /product="RRE-containing"	16599	13	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.11_antismash/c00004_NODE_45...region001.gbk	                     /product="ranthipeptide"	21560	23	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.11_antismash/c00005_NODE_64...region001.gbk	                     /product="NRPS-like"	42532	36	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.13_antismash/c00011_NODE_75...region001.gbk	                     /product="arylpolyene"	47706	49	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.14_antismash/c00106_NODE_88...region001.gbk	                     /product="betalactone"	6816	6	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.15_antismash/c00003_NODE_45...region001.gbk	                     /product="RRE-containing"	20270	16	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.16_antismash/c00002_NODE_64...region001.gbk	                     /product="ranthipeptide"	18662	16	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.19_antismash/c00002_NODE_94...region001.gbk	                     /product="ranthipeptide"	21631	24	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.19_antismash/c00034_NODE_33...region001.gbk	                     /product="lanthipeptide-class-i"	18283	21	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.20_antismash/c00022_NODE_84...region001.gbk	                     /product="cyclic-lactone-autoinducer"	18130	17	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.20_antismash/c00031_NODE_10...region001.gbk	                     /product="NRPS"	52491	41	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.20_antismash/c00032_NODE_10...region001.gbk	                     /product="ranthipeptide"	21644	16	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.21_antismash/c00149_NODE_97...region001.gbk	                     /product="cyclic-lactone-autoinducer"	6222	7	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.22_antismash/c00039_NODE_10...region001.gbk	                     /product="cyclic-lactone-autoinducer"	10646	12	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.22_antismash/c00088_NODE_38...region001.gbk	                     /product="NRPS-like"	15983	13	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.22_antismash/c00104_NODE_64...region001.gbk	                     /product="ranthipeptide"	9237	7	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.23_antismash/c00005_NODE_17...region001.gbk	                     /product="ranthipeptide"	21362	14	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.23_antismash/c00007_NODE_23...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20731	17	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.23_antismash/c00028_NODE_11...region001.gbk	                     /product="cyclic-lactone-autoinducer"	10038	10	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.23_antismash/c00028_NODE_11...region002.gbk	                     /product="cyclic-lactone-autoinducer"	20753	20	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.23_antismash/c00055_NODE_25...region001.gbk	                     /product="cyclic-lactone-autoinducer"	11654	23	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.23_antismash/c00071_NODE_36...region001.gbk	                     /product="cyclic-lactone-autoinducer"	16827	18	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.24_antismash/c00014_NODE_60...region001.gbk	                     /product="ranthipeptide"	21722	19	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.24_antismash/c00018_NODE_74...region001.gbk	                     /product="cyclic-lactone-autoinducer"	12742	15	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00001_NODE_41...region001.gbk	                     /product="NRPS"	25089	11	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00026_NODE_10...region001.gbk	                     /product="cyclic-lactone-autoinducer"	10573	11	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00031_NODE_13...region001.gbk	                     /product="ranthipeptide"	20919	18	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00078_NODE_32...region001.gbk	                     /product="cyclic-lactone-autoinducer"	11031	8	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00103_NODE_67...region001.gbk	                     /product="cyclic-lactone-autoinducer"	8880	12	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.25_antismash/c00118_NODE_82...region001.gbk	                     /product="cyclic-lactone-autoinducer"	7295	7	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.26_antismash/c00043_NODE_14...region001.gbk	                     /product="NRPS"	27405	22	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.26_antismash/c00046_NODE_16...region001.gbk	                     /product="ranthipeptide"	21383	13	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.27_antismash/c00015_NODE_25...region001.gbk	                     /product="ranthipeptide"	12368	8	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.28_antismash/c00010_NODE_58...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20771	20	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.28_antismash/c00023_NODE_10...region001.gbk	                     /product="phosphonate"	29445	30	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.28_antismash/c00026_NODE_11...region001.gbk	                     /product="ranthipeptide"	21691	18	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.28_antismash/c00035_NODE_15...region001.gbk	                     /product="cyclic-lactone-autoinducer"	12187	12	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.28_antismash/c00047_NODE_18...region001.gbk	                     /product="cyclic-lactone-autoinducer"	13834	19	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.2_antismash/c00007_NODE_23...region001.gbk	                     /product="ranthipeptide"	14487	17	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.30_antismash/c00066_NODE_76...region001.gbk	                     /product="ranthipeptide"	7891	10	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.31_antismash/c00002_NODE_34...region001.gbk	                     /product="ranthipeptide"	21383	13	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.31_antismash/c00003_NODE_53...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20564	19	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.35_antismash/c00013_NODE_12...region001.gbk	                     /product="siderophore"	11191	7	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.35_antismash/c00017_NODE_19...region001.gbk	                     /product="ranthipeptide"	14061	13	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.37_antismash/c00006_NODE_13...region001.gbk	                     /product="arylpolyene"	36167	40	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.38_antismash/c00121_NODE_11...region001.gbk	                     /product="lassopeptide"	5312	7	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.3_antismash/c00002_NODE_61...region001.gbk	                     /product="arylpolyene"	44415	44	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.40_antismash/c00051_NODE_24...region001.gbk	                     /product="ranthipeptide"	17649	16	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.42_antismash/c00010_NODE_27...region001.gbk	                     /product="RRE-containing"	19376	11	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.42_antismash/c00010_NODE_27...region002.gbk	                     /product="RRE-containing"	21254	16	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.42_antismash/c00019_NODE_53...region001.gbk	                     /product="ranthipeptide"	21011	20	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.43_antismash/c00031_NODE_81...region001.gbk	                     /product="ranthipeptide"	21666	16	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.43_antismash/c00034_NODE_94...region001.gbk	                     /product="cyclic-lactone-autoinducer"	11881	9	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.44_antismash/c00004_NODE_43...region001.gbk	                     /product="cyclic-lactone-autoinducer"	13995	15	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.44_antismash/c00004_NODE_43...region002.gbk	                     /product="cyclic-lactone-autoinducer"	21149	11	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.44_antismash/c00017_NODE_11...region001.gbk	                     /product="cyclic-lactone-autoinducer"	13028	16	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.44_antismash/c00025_NODE_13...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20570	19	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.44_antismash/c00048_NODE_30...region001.gbk	                     /product="RRE-containing"	14853	16	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.44_antismash/c00060_NODE_44...region001.gbk	                     /product="RRE-containing"	12437	9	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.44_antismash/c00062_NODE_48...region001.gbk	                     /product="RRE-containing"	12441	12	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.44_antismash/c00067_NODE_62...region001.gbk	                     /product="cyclic-lactone-autoinducer"	9630	10	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.45_antismash/c00251_NODE_19...region001.gbk	                     /product="ranthipeptide"	3364	3	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.45_antismash/c00390_NODE_28...region001.gbk	                     /product="ranthipeptide"	2371	5	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.46_antismash/c00001_NODE_9_...region001.gbk	                     /product="ranthipeptide"	20174	23	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00001_NODE_60...region001.gbk	                     /product="RRE-containing"	20318	11	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00004_NODE_33...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20537	15	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00005_NODE_39...region001.gbk	                     /product="cyclic-lactone-autoinducer"	16346	11	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.47_antismash/c00010_NODE_59...region001.gbk	                     /product="ranthipeptide"	21765	21	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00015_NODE_67...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20591	20	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00027_NODE_10...region001.gbk	                     /product="cyclic-lactone-autoinducer"	24142	24	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.47_antismash/c00032_NODE_13...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20728	24	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.47_antismash/c00073_NODE_30...region001.gbk	                     /product="ranthipeptide"	19894	22	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.47_antismash/c00110_NODE_61...region001.gbk	                     /product="cyclic-lactone-autoinducer"	9795	12	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.47_antismash/c00117_NODE_78...region001.gbk	                     /product="cyclic-lactone-autoinducer"	7707	10	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.48_antismash/c00123_NODE_63...region001.gbk	                     /product="ranthipeptide"	9422	7	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.49_antismash/c00511_NODE_29...region001.gbk	                     /product="ranthipeptide"	2250	3	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.4_antismash/c00001_NODE_15...region001.gbk	                     /product="ranthipeptide"	21903	13	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.4_antismash/c00017_NODE_52...region001.gbk	                     /product="cyclic-lactone-autoinducer"	20564	21	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.50_antismash/c00010_NODE_43...region001.gbk	                     /product="RRE-containing"	20267	16	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.50_antismash/c00011_NODE_52...region001.gbk	                     /product="arylpolyene"	44289	44	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.51_antismash/c00006_NODE_28...region001.gbk	                     /product="ranthipeptide"	21534	21	                     /contig_edge="False"
C04M3_subsampled_20Gb_bin.52_antismash/c00008_NODE_85...region001.gbk	                     /product="betalactone"	23784	16	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.54_antismash/c00010_NODE_13...region001.gbk	                     /product="ranthipeptide"	22915	32	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.55_antismash/c00022_NODE_15...region001.gbk	                     /product="arylpolyene"	29088	31	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.55_antismash/c00031_NODE_18...region001.gbk	                     /product="RRE-containing"	19719	17	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.55_antismash/c00120_NODE_10...region001.gbk	                     /product="arylpolyene"	5807	8	                     /contig_edge="True"
C04M3_subsampled_20Gb_bin.56_antismash/c00029_NODE_30...region001.gbk	                     /product="RRE-containing"	13770	12	                     /contig_edge="True"
